SMILES,KELAS
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)N)N,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CO)CO)CC8=CNC9=CC=CC=C98)CC(C)C)CC(=O)O)CCCCN)CCC(=O)O)CO)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CC3=CC=C(C=C3)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CC1C(C(CC(O1)OC2C3C4C5=NC(=CS5)C(=O)NC(COC(=O)C6=C(CO3)C7=C(COC2=O)C=CC=C7N6O)C8=NC(=CS8)C9=NC(=C(C=C9C1=NC(=CS1)C(=O)NC(C(=O)NC(=C(C)OC)C1=NC(=CS1)C(=O)N4)C(C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)N)(C)O)N(C)C,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CO)CO)CC(C)C)CCSC)CC(=O)O)CCCCN)CCC(=O)O)CO)N,2
CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C)C(=O)N3CCCC3C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)N5CCCC5C(=O)N6CCCC6C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCSC)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CCC(C)C(C(=O)NC(C(C)C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C(C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=C(C=C5)O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CC(=O)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CCC(C)C(C(=O)NC(CC1=CNC=N1)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)CC)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC=N2)NC(=O)C(CC3=CNC=N3)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC6=CNC=N6)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)N)NC(=O)C(CC7=CNC=N7)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C)N,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CNC=N3)NC(=O)C4CSSCC(C(=O)NC(C(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N4)CC6=CC=CC=C6)CC7=CC=C(C=C7)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CO)CO)CC(C)C)CCSC)CC(=O)O)CCCCN)CCC(=O)O)CO)N,2
CC(C)CC(C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)C(CCC(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C7CCCN7C(=O)C(CCCCN)NC(=O)C8CCCN8C(=O)C(CCCN=C(N)N)N,2
CCC(C)C1C(=O)NC2CSSCC(NC(=O)C(NC(=O)C3CSSCC4C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N5CCCC5C(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3)C(C)O)CCCCN)CC(=O)N)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCCCN)CCCNC(=N)N)C)CCCNC(=N)N)CC(=O)O)CC(=O)O)CC(C)C)CC(=O)O)CC(=O)O)CC6=CC=C(C=C6)O)C(=O)N4)CO)CCC(=O)O)NC(=O)C(CCC(=O)O)N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N1)C(C)O)CCC(=O)O)CCCCN)CC(C)C)CC7=CC=CC=C7)CCCCN)CC(=O)N)CCCNC(=N)N)CC(=O)O)C(=O)N8CCCC8C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)N9CCCC9C(=O)NC(CC1=CN=CN1)C(=O)NC(CCCCN)C(=O)NCC(=O)N1CCCC1C(=O)NC(C)C(=O)NC(C(C)O)C(=O)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3,2
CC(C)CC(C(CC(=O)S)O)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)N,2
COCCOC(=O)NCCNC(=O)CCN1C(=O)CC(C1=O)SCCCNC(CCSC)C(=O)O,2
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N)N,2
CC(C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C(=O)O)NC(=O)C(C)NC(=O)C(CCSC)N)O,2
CC(C)CC(C(=NC(CCC(=N)O)C(=NCC(=NC(CO)C(=NC(CC(C)C)C(=NC(CCC(=N)O)C(=NC(CC(=O)O)C(=NC(CCSC)C(=NC(CC(C)C)C(=NC(CC1=CNC2=CC=CC=C21)C(=NC(CCC(=N)O)C(=NC(CC(C)C)C(=NC(CC(=O)O)C(=NC(CC(C)C)C(=NC(CO)C(=O)N3CCCC3C(=NCC(=NC(CS)C(=O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)N,2
CC(C)CC(C(=O)NC(CCCC[NH3+])C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)NC(CC(=O)O)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(C)C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC5=CC=C(C=C5)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(CCCC[NH3+])C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)NC(=O)C(CCCC[NH3+])NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(=O)O)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(C)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(CC8=CNC9=CC=CC=C98)NC(=O)C(CC(=O)O)N,2
CCC(=O)C=CC1=CC2=C(C=C1)C(CC2)N(CCC3=CC=C(C=C3)N(C)C)C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N(CCC1=CC=C(C=C1)N(C)C)C2CCC3=C2C=CC(=C3)C=CC(=O)O.CN(C)C1=CC=C(C=C1)CCNC2CCC3=C2C=CC(=C3)C=CC(=O)CO,2
C1=CC(=CC=C1CC(C(=O)O)N)O.C(CC(=O)O)C(C(=O)O)N,2
CCC(C)C1C(=O)NC(C(=O)NC(CCC(=O)NCCCCC(C(=O)NC(C(=O)N1)CC2=CNC3=CC=CC=C32)NC(=O)C(CC(C)C)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C7CCCN7C(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C9CCCN9C(=O)C(CCCCN)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)N)CCC(=O)N,2
CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)C(CO)NC(=O)C3CCCN3C(=O)CN,2
CCC(C)C(C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CS)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(CC(=O)O)C(=O)NC(CS)C(=O)N2CCCC2C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)N3CCCC3C(=O)NC(CC4=CN=CN4)C(=O)NC(CCCCN)C(=O)NCC(=O)N5CCCC5C(=O)NC(C)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CCCCN)NC(=O)C(CS)NC(=O)C(CC(=O)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)C(CS)NC(=O)C7CCCN7C(=O)CNC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(CS)NC(=O)C(CCC(=O)O)N,2
CC(C)CC(C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)NC(=O)C2CCCN2,2
CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CS)NC(=O)C(CCCN=C(N)N)NC(=O)C2CCCN2C(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCSC)NC(=O)C(C(C)O)N,2
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CN=CN2)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)N)NC(=O)C(C)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C3CCCN3C(=O)C(CO)N,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CO)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCCN=C(N)N)C(=O)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCCCN)NC(=O)C(C)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)N,2
CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NCC(=O)NC(CC4=CC=CC=C4)C(=O)NC(CO)C(=O)N5CCCC5C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C(CC(C)C)NC(=O)C(CC(=O)O)N,2
CC(C)C(C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C3CCCN3C(=O)C(C)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C3CCCN3,2
CC(C(C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC2C=NC=N2)C(=O)NCC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC6=CC=CC=C6)N)O,2
CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)N)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C2CCCN2C(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCSC)NC(=O)C(C(C)O)N,2
CSCCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CC=CC=C1)C(=O)NCC(=O)O)NC(=O)C(CC2C=NC=N2)NC(=O)CNC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)CN,2
CC(C)C(C(=O)NC(CCCCN)C(=O)NC(CC1=CC=CC=C1)C(=O)NCC(=O)NC(C(C)C)C(=O)NCC(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CCSC)C(=O)NC(C(C)C)C(=O)NC(CC3=CC=CC=C3)C(=O)O)N,2
CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)N5CCCC5C(=O)NC(CO)C(=O)NCC(=O)NC(CS)C(=O)N6CCCC6C(=O)NC(CO)C(=O)NCC(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)NC(CC9=CN=CN9)C(=O)NC(CC(=O)N)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC1=CN=CN1)C(=O)NCC(=O)N1CCCC1C(=O)NC(CC(=O)N)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CS)C(=O)NC(CS)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)O)NC(=O)CNC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)CN,2
CCC(C)C(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)O)NC(=O)CNC(=O)C(CCCCN)N,2
C1CC(N(C1)C(=O)C(CCCN=C(N)N)N)C(=O)NC(CCCCN)C(=O)N2CCCC2C(=O)N,2
CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)OC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CO)NC(=O)C(CC3=CC=CC=C3)NC(=O)CNC(=O)C4CC(CN4)O,2
CC(C(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)CNC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCCN=C(N)N)N)O,2
CC(C)CC(C(=O)NC(CCSC)C(=O)N)NC(=O)CNC(=O)C(CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)C5CCCN5C(=O)C(CCCN=C(N)N)N,2
C1CC(N(C1)C(=O)C2CCCN2C(=O)C(CCCN=C(N)N)N)C(=O)NCC(=O)NC(CC3=CC=CC=C3)C(=O)NC(CO)C(=O)N4CCCC4C(=O)NC(CC5=CC=CC=C5)CNC(CCCN=C(N)N)C(=O)O,2
CC(C)CC(C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CC=CC=C2)CO)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)(C)N(C)C(=O)C,2
CCC(C)C(C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CC=CC=C2)CO)NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C,2
CCC(C)C(C(=O)NC(C)(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CC=CC=C2)CO)NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C(C)C)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)N3CCCC3C(=O)NC(CCC(=O)O)C(=O)NC(CC4=CN=CN4)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)NC(CC6=CC=C(C=C6)O)C(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CO)C(=O)N7CCCC7C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC8=CN=CN8)NC(=O)C9CSSCC(C(=O)NC(C(=O)NC1CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N9)CC2=CC=CC=C2)CC2=CC=C(C=C2)O)C(C)C)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CO)CO)CC(C)C)CCSC)CC(=O)O)CCCCN)CCC(=O)O)CO)N,2
CC(C)CC(C(=O)NC(CCSC)C(=O)OC)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)N)NC(=O)C3CCCN3C(=O)C(CCCCN)NC(=O)C4CCCN4C(=O)C(CCCN=C(N)N)N,2
CCC(C)C(C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C(CO)NC(=O)C(CC3=CC=CC=C3)NC(=O)CNC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCCN=C(N)N)NC(=O)C(C)N,2
CCC(C)C(C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(=O)C(CC(=O)O)N,2
CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC3=CN=CN3)N,2
CC(C)CC(C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CO)C(=O)O)NC(=O)C(CO)NC(=O)C(CO)N,2
